"In the original Mary Poppins film, the nine year old Michael Banks accidentally starts a bank run by demanding back his tuppence coin.  The dynamics had barely evolved when in 2007, Northern Rock saw runs outside its branches, heralding the start of the 2007-08 global financial crisis.  A year on, when Bradford & Bingley ran into trouble, the Bank of England had spotters outside the bank's branches but were relieved to see no such queues for the nation's TV cameras. But the dynamics of bank runs appear to be evolving - and heading off such panics may be getting harder.  I have often pondered the following question: what would the 2007-08 financial crisis have been like in the current era of Twitter, Facebook, Instagram and TikTok? That question may now be being inadvertently and not wholly positively answered by the current banking jitters.  Silicon Valley Bank saw the fastest bank run in US history according to the head of the US central bank, Jerome Powell. His vice chair Michael Barr told the US Senate yesterday that ""social media saw a surge in talk about a run, and uninsured depositors acted quickly to flee"", pulling their funds ""at an extraordinary rate of $40bn (£32bn)in one day"".  On the following day SVB anticipated ""even greater outflows"" and so ""panic prevailed among SVB's remaining depositors"". These are utterly staggering sums. The contagion was cross-continental. The Bank of England told MPs on Monday that SVB UK, its British arm, had lost £3bn, or 30%, of its deposit base on the same day. Governor Andrew Bailey earlier this week said: ""One of the lessons that we have to take from Silicon Valley Bank, and it's not the only example, is in an age of social media, the speed at which runs can take place. And in an age of digital banking, the speed at which social media can be translated into loss. This is very different from the Northern Rock-style queue at the branch"". He pointed to looking at changing the regulations on bank safety to see if they ""match to that sort of dynamic that's taking place"". The dynamic is a combination of instant internet banking and social media, meaning that a system built on credibility, faith, and trust are now inherently more fragile. Think about the leading lights in tech on WhatsApp groups or Slack, advising the companies they are invested in to withdraw all their cash.  ""Bank run"" doesn't quite capture it. SVB was more of an 100 metre world record Olympic bank sprint.  And while SVB had its own special dynamic, with depositors concentrated in one industry, and with most deposits not covered by normal saver protections, these concerns do apply more widely. A search of ""bank run"" on key social media over the past two weeks revealed a wide range of figures advising people to withdraw their cash from similar institutions.  Some of this was wrapped up into distrust of mainstream ""experts"" versus trust in cryptocurrency. Part of the success of Bitcoin, and crypto in general, has been evangelical scepticism of normal banking. This is now a vocal and noticeable online community, which was not present during the 2008 financial crisis. All of this has not been helped by communications difficulties over what is and is not covered by US deposit guarantees. The bottom line is that it is reasonable to conclude that a low trust environment bred on social media has a material impact on the fragility of a system built on faith. That in turn might require a regulatory response.  The head of the Bank of England's regulator, the Prudential Regulation Authority's Sam Woods, told MPs yesterday that it might have to change its assumption about how quickly deposits can flee a bank.  At the moment what is known as the Liquidity Coverage Ratio assumes that a bank might only lose 0-20% of its retail deposits or 20-40% of its corporate deposits over a period of one month.  A reminder: SVB UK lost 30% of its deposits in a single day. The current regulation seems likely to be changed, but the flip side of that will mean that banks might not be able to lend as much into the economy.  Perhaps this is an overreaction to the very special case of SVB. It is a careful balancing act. Other jurisdictions are also pondering whether to increase the amount of deposits covered under protection schemes. It is a fair criticism, however, that it is unrealistic to imagine businesses can bank, and run payrolls, from dozens of bank accounts, designed to protect all their deposit balances. The good news is that the UK regulatory system has performed well so far. SVB UK was obliged to turn into a subsidiary last year, and that meant it had the assets to be sold on intact to HSBC, without taxpayer funding.  But the way we calculate the safety of banks may change quickly as a result of this month's ""Insta-run"". The meteoric rise and dizzying fall of tycoon Arif Naqvi Greg Foot untangles some of the most common claims with the help of experts Richard Bilton investigates the problems Margaret Thatcher's right-to-buy policy is causing 40 years later Dr. Matthew Walker shares his tips for getting more sleep © 2023 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.",Provoking
"In the original Mary Poppins film, Michael Banks, nine yearsFrom the 2007-08 world financial crisis. A year later, when Bradford & Bingley had problems, the Bank of England had observers outside the bank's branches, but he felt relieved to watch such tails for the television cameras of the Nation of the NationBut the dynamics of bank races seems to be evolving, and leaving such panic can be increasingly difficult. I have often reflected on the following question: how would the 2007-08 financial crisis be in the current era of Twitter,Facebook, Instagram and Tiktok? That question can now be answered inadvertently and not totally positively by the current bank nervous people.Jerome Powell.Su Vice President Michael Bar",Provoking
"In the original film of Mary Poppins, Michael Banks, nine years old, accidentally begins a managed bank by demanding his play of Tuppence. The dynamic had barely evolved when, in 2007, the Northern Rock Saw takes place outside ofIts branches, announcing the start of the 2007-08 global financial crisis. A year, when Bradford and Bingley were in trouble, the Bank of England had observers outside the banking branches but were relieved to seeSuch queues for the country's television cameras. But the dynamics of banking races seems to be evolved - and starting from such panics can become more difficult. I have often thought about the following question: what the financial crisis would look like2007-08 in the current era of Twitter, Facebook, Instagram and Tiktok? This question can now be inadverte and not fully answered positively by the current banking contradiction. Silicon Valley Bank saw the fastest bank in historyof the United States according to the head of the American central bank, Jerome Powell. His vice-president Michael Bar",Provoking
"In the original film Mary Poppins, nine -year -old Michael Banks accidentally begins a bank by reclaiming his Tuppence coin.Year later, when Bradford & Bingley got into difficulties, the Bank of England Spotter had in front of the bank's branches, but was relieved not to see any such queues for the nation's television cameras. However, the dynamics of the bank runs seem to develop - and itIt may be more difficult to make such a panic. I often thought about the following question: How would the financial crisis 2007-08 have been in the current era of Twitter, Facebook, Instagram and Tiktok? This question can now be accidentally and not completely positiveThe current banks are answered.",Provoking
"In the original Mary Poppins film, nine -year -old Michael Banks accidentally began a bank managed by claiming his tuppence coin.The global financial crisis of 2007-08 captivated. A year later, when Bradford & Bingley got into trouble, the Bank of England had scoffers outside the branches of the bank, but was relieved not to do such ropes for the country's TV cameras to see. But the dynamics of bank runs seem to develop -and abandoning such panic can become more difficult.of Twitter, Facebook, Instagram and Tiktok looked? The question could now be answered by the current bank jitters by accident and not completely positively.Bank, Jerome Powell.sy Vice Chairman Michael Bar",Provoking
"An image has captured the incredible moment a man involved in growing cannabis tried to evade police by hiding on a roof. Etmond Lika, 32, of no fixed address, was seen in the photograph just inches above a police officer looking out of a skylight in Kirkdale, Merseyside. He was later arrested and admitted to being concerned in the production of cannabis. He was jailed at Liverpool Crown Court for two years and four months. Why not follow BBC North West on Facebook, Twitter and Instagram? You can also send story ideas to northwest.newsonline@bbc.co.uk The meteoric rise and dizzying fall of tycoon Arif Naqvi Greg Foot untangles some of the most common claims with the help of experts Richard Bilton investigates the problems Margaret Thatcher's right-to-buy policy is causing 40 years later Dr. Matthew Walker shares his tips for getting more sleep © 2023 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.",Amusing
"An image has captured the incredible moment in which a man involved in cannabis cultivation triedPolice who looks outside a skylight in Kirkdale, Mersyside. Later he was arrested and admitted to being worried about cannabis production. He was imprisoned in the Liverpool Crown Court for two years and four months. Why not follow BBC North WestOn Facebook, Twitter and Instagram? Can you also send stories ideas to northwest.newsonline@bbc.co.uk the meteoric ascent and the vertiginous fall of the magnate Arifvvi Greg Foot Foot unravel some of the most common statements with the help of the experts RichardBilton investigates the problems of Margaret Thatcher a-the policy of understanding is causing 40 years later, Dr. Matthew Walker shares his sleeping tips more © 2023 BBC.La BBC is not responsible for the content of external sites.The external link.",Amusing
"An image captured the incredible moment that a man involved in the culture of cannabis tried to escape the police by hiding on a roof. Andmond Lika, 32, without a fixed address, was seen in the photo a fewCentimeters of a police officer looking for a light well in Kirkdale, Merseyside. He was then arrested and admitted being concerned about the production of cannabis. He was imprisoned at Liverpool Crown Court for two years and four months.Why not follow BBC North West on Facebook, Twitter and Instagram? You can also send history ideas to Northwest.newsonline@bbc.co.uk The Far-the Politics of the Purchase cause 40 years later, theDr. Matthew Walker Shares his advice to sleep more © 2023 BBC.The BBC is not responsible for the content of external sites. Elise our approach to the external link.",Amusing
"A picture has grasped the incredible moment that a man who was involved with the cultivation of cannabis tried to escape the police by hiding on a roof.ETMOND LIKA, 32, without an initial address, was in the photoSeen only a few centimeters above a police officer who looks from a clipped light in Kirkdale, Merseyside. He was later arrested and admitted to have taken care of the production of cannabis. He was arrested at the Liverpool Crown Court for two years and four months.Not BBC North West on Facebook, Twitter and Instagram follow? You can also send story ideas to northwest.newsonline@bbc.co.uk.Matthew Walker shares his tips to get more sleep.© 2023 BBC.The BBC is not responsible for the content of external websites. Read about our approach to external link.",Amusing
"An image captured the incredible moment that a man involved in the cultivation of Cannabis tried to evade the police by hiding on a roof.Seen just an inch above a police officer who is out of a roof frame in Kirkdale, Merseyside.then sent. Why not follow BBC Northwest on Facebook, Twitter and Instagram? You can also send story ideas to Northwest.newsonline@bbc.co.uk the meteoric rise and dizzying fall of the magnate Arif Naqvi Greg Foot untangles uninformed from the most commonclaims with the help of experts Richard Bilton are investigating the problems of Margaret Thatcher's right Buy policy causes 40 years later.Dr Matthew Walker shares his tips for more sleep © 2023 BBC.The BBC is not responsible for the content of external sites. Read about our approach to external link.",Amusing
"The brother of TV host Phillip Schofield told the presenter about engaging in sexual activity with a teenager, a court has heard. Timothy Schofield, 54, is on trial at Exeter Crown Court accused of 11 sexual offences against a child, including two of sexual activity with a child.     The civilian police worker, from Bath, is said to have committed the offences around Bristol between 2016 and 2019.  He allegedly told his brother about the offending in September 2021.  In a written statement read to the court on Wednesday, the This Morning presenter said he had invited his brother to visit him in London after receiving a call from him in an ""agitated and upset state"".  Mr Schofield said they had a meal and spent several hours talking before his brother raised the issue of sexual activity with the complainant. He said the defendant was ""in an extreme state of agitation"" and ""as angry as I have ever seen him"".  Timothy Schofield expressed suicidal thoughts but rejected the presenter's suggestions that he see his GP. ""Tim said he didn't want to take pills. At some point in the conversation Tim told me he was also impotent, and I responded that there were pills for that, too,"" Mr Schofield said.  The presenter continued: ""I was washing up and Tim was standing behind me and he said, 'You are going to hate me for what I am about to say'. ""I said there was nothing he could say that would make me hate him."" Timothy Schofield then told his older brother about watching porn with the teen and performing sexual acts.  Mr Schofield's statement continued: ""I turned and said, 'What did you just say?' He said it was last year and we were alone together. ""Tim said it was just this once. I told him it should never happen again."" The presenter said his brother had then tried to give him more details about the incident.  ""I said, 'F***, stop'. I shouted at Tim that he had to stop. I didn't want to know any of the details but he made it sound like a one-off,"" Mr Schofield said.  ""I said, 'I don't want you to tell me anymore'. I said, 'You've got to stop, just never do it again. Regardless how that happened it must never happen again'."" The defendant, who is employed by Avon and Somerset Police as an IT technician, denies three charges of causing a child to watch sexual activity and three of sexual activity in the presence of a child. He further denies three charges of causing a child to engage in sexual activity and two of sexual activity with a child. The trial continues.  Follow BBC West on Facebook, Twitter and Instagram. Send your story ideas to: bristol@bbc.co.uk  The meteoric rise and dizzying fall of tycoon Arif Naqvi Greg Foot untangles some of the most common claims with the help of experts Richard Bilton investigates the problems Margaret Thatcher's right-to-buy policy is causing 40 years later Dr. Matthew Walker shares his tips for getting more sleep © 2023 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.",Sad
"The brother of the television presenter Phillip Schofield told the presenter about participating in sexual activities with a teenager, according to a court.Child, including two of the sexual activity with a child. It is said that the Civil Police worker, has committed the crimes around Bristol between 2016 and 2019. He allegedly told his brother about the crime in September 2021In a written statement read the Court on Wednesday, this morning's presenter said he invited his brother to visit him in London after receiving a call from him in an ""agitated and annoying state."" Schofield said they had a meal and passedSeveral hours speaking before his brother raised the issue of sexual activity with the plaintiff. He said that the accused was ""in an extreme state of agitation"" and ""as angry as I have seen."" Timothy Schofield expressed suicidal thoughts but rejected theSugg of the presenter",Sad
"The brother of television host Phillip Schofield told the presenter to engage in sexual activities with a teenager, heard a court. Timothy Schofield, 54, is tried at the Exeter Crown Court accused of 11 sexual offensesAgainst a child, including two of sexual activities with a child. The worker of the civil police, Bath, would have committed the offenses around Bristol between 2016 and 2019. He would have spoken to his brother of the offense in September 2021.In a written statement read Wednesday, the presenter of this morning said this morning invited his brother to visit him in London after receiving a call from him in an ""agitated and upset state"" .m.Schofield said they had a meal and spent several hours talking before his brother raised the problem of sexual activity with the complainant. He said that the accused was ""in a state of extreme agitation""And ""as angry as I have never seen him"" .timothy Schofield expressed suicidal thoughts but rejected the presenter's suggest",Sad
"The brother of the TV presenter Phillip Schofield told the moderator that she was involved in sexual activities with a teenager, as a dish heard.A child is accused, including two sexual activities with a child. The civilian police worker from Bath is said to have committed the crimes in Bristol between 2016 and 2019. He had invited his brother to visit him in London after he calls a call from him in one""Excited and annoyed condition"" had received. Herr Schofield said that they had a meal and spent several hours to donate the problem of sexual activity with the complainant. He said that the accused was ""in an extreme state of excitement"" and ""As angry as I have ever seen him "". Timothy Schofield expressed thoughts of suicide, but rejected the moderator's suggestion",Sad
"The brother of TV host Phillip Schofield told the presenter about sexual activities with a teenager, heard a court. Timothy Schofield, 54, is facing the Exeter Crown Court accused of 11 sexual offenses against a child, including two of sexual activities with a child. The civilian worker, of Bath, allegedly committed the crimes around Bristol between 2016 and 2019.He allegedly told his brother about the offense in September 2021. In a written statement read to the court on Wednesday, the presenter said this morning he invited his brother to visit him in London after receiving a call from himhave in a 'troubled and troubled state'.Schofield said they ate a meal and spoke for a few hours before his brother raised the issue of sexual activities with the complainant. He said the defendant was ""in an extreme state of agitation"" and ""soangry as I have ever seen him'.Timothy Schofield expressed suicidal thoughts but rejected the presenter of the presenter",Sad
"Humza Yousaf has taken over the job Nicola Sturgeon held for more than eight years. He's become the leader of the Scottish National Party (SNP), and the country's first minister. For many people in their teens and 20s, it's the biggest political change in Scotland in their adult lives. BBC Newsbeat spent a week speaking to young people across the country to find out what they think about some of the big issues facing the new SNP leader. One of the things Nicola Sturgeon was best known for was her desire to make Scotland independent. That would mean breaking away from the rest of the UK, and giving the government more control over its own laws and political decisions. Catering student James was 10 years old in 2014, when Scotland held a referendum on becoming independent. In the end, 55% voted to remain inside the UK and 45% voted for independence. The 19-year-old says he remembers stickers - Yes or No - depending on which way people planned to vote. ""You still see them now,"" he says. ""Folks still have them on their cars and everything... mostly Yes."" Humza Yousaf's said he's pro-independence, but so far he's sounded more cautious than Nicola Sturgeon on the issue. But it isn't the topic on the minds of most young people Newsbeat speaks to. Melanie's view is straightforward: ""It doesn't interest me at all. ""They need to focus on the prices of stuff. The cost of living's going up far too much and people are struggling far too much."" One person who's definitely felt the cost-of-living crisis hitting her bank account is 21-year-old Jody, from Dundee. She's now based in Fort William, studying adventure education in the West Highlands and working in a soft play centre. One big cost Jody's cut down on is rent - she's swapped living in a flat for a 20-year-old Maxus van she now calls home. ""It's a bit raggedy and rusty, but inside it's lovely and has everything I need,"" she says. Jody says the van's fridge, small cooker and tiny heater have ""definitely helped me to live cheaper"".  ""The cost of petrol is the only thing I have to really worry about."" Jody she also has to contend with some brutal winter temperatures - something she says she only survived thanks to a sleeping bag onesie her mum bought for her. She says her experience has highlighted the need for a ""balance of what people have and what people need"". Even in Fort William, she says, there are ""too many people, not enough houses"" and rent costs are too high. ""A lot of people, even adults and older people are living in shared houses,"" she says.  ""That would be good to be sorted."" Humza Yousaf's made history as the first ethnic minority leader of a devolved government and the first Muslim to lead a major UK party. And young Scots in the diverse Pollokshields area of Glasgow hope his victory means he will give more of a voice to people from a South Asian background. ""As a South Asian myself I think it's a pretty good thing our community is being represented,"" the 20-year-old Ismail Ahmed says. ""I feel like Pakistanis, or even just South Asians in general, don't really have a big representation. ""And now that the first minister, the person that's controlling the country, is a South Asian, it just shows that there'll be more representation."" Nicola Sturgeon set ambitious climate targets for Scotland - but it's repeatedly missed them. If he wants to catch up that could mean unpopular decisions for Humza Yousaf.  Especially in places like Aberdeen - the ""oil capital of Europe"" - where many are employed in the off-shore rigs off the coast. Jimmy, who talks to Newsbeat while walking his dog along the coast, tells us his dad works off-shore which is not unusual for the area. ""Growing up in Aberdeen you always know somebody who works off-shore so it's certainly an industry that I would say affects everybody in the city and the north-east,"" he says. But he's not against changing the way things are done. ""If it's a managed transition I would move towards cleaner and greener energy, I think that's a good thing."" Cerys is a member of climate campaign Fridays for Future - a group that's welcomed Humza Yousaf's stance on phasing out fossil fuels in favour of renewables. She says ""oil and gas is something we have to transition away from as quickly as possible"". But Cerys acknowledges that it's ""incredibly important that oil workers and their families are supported"" in any move away from fossil fuels. Things are changing - a little further up the coast from Aberdeen you can see a huge wind farm and a new harbour dedicated to supporting green energy. But for campaigners like Cerys it's not enough. ""Aberdeen could be the renewable energy capital of Europe instead of the oil capital,"" she says. One issue that's dominated coverage of Scottish politics this year has been the row over trans rights. The Scottish parliament voted to make it easier for people to change their legal gender, but the UK government blocked the move. Humza Yousaf says he'll challenge the blocking of the bill in the courts, but only if legal advice supports this. The issue was put back in the spotlight this year when Isla Bryson, a transgender rapist, was jailed for attacking two women before changing gender. Andie, 27, who identifies as non-binary, spoke to Newsbeat in Lenzie, near Glasgow. ""It's kind of scary to be a trans person in Scotland and also the UK right now,"" Andie says. Andie thinks the backlash against the Gender Reform Bill has been a setback for LGBT people. ""It took me a long time to figure out who I was,"" says Andie. ""I think that's because I didn't have people in my life like me and people in Scotland didn't understand it."" Nicole, 25, from Edinburgh, is opposed to the changes to the gender laws and worries they'll make single-sex spaces like ""accommodation, sport and women's refuges"" less safe. This is one of the reasons critics, including high-profile opponents like JK Rowling, say the plans are an attack on women's rights. Nicole's not convinced by the argument that other countries have relaxed self-identification rules without an increase in attacks on women. ""A lot of the time it's difficult to track because you're recording by gender identity and not sex, then you can't trace the impact,"" she says. But Andie says the proposed changes don't put women's rights at risk. ""Those rights are still there, we're not asking to take them away, we're just asking for us to have rights too."" Perhaps the biggest challenge for Humza Yousaf will be getting young people to pay attention to politics at all. Lots of those who spoke to Newsbeat said they didn't bother with it. ""I don't really look at news,"" catering student James told us. ""I only look at it if something big happens."" And Jody, who lives in her van, said: ""I find the news quite depressing, quite anxiety-inducing so I try to stay away from it."" But there might be some hope. Remember those 16 and 17 year olds given a vote in 2014?  More than 100,000 of the 3.6 million who turned out to vote were in that age group. So maybe they can be convinced to come back again. Listen to BBC Newsbeat's special Scotland's next first minister on BBC Sounds. Follow Newsbeat on Twitter and YouTube. Listen to Newsbeat live at 12:45 and 17:45 weekdays - or listen back here. The meteoric rise and dizzying fall of tycoon Arif Naqvi Greg Foot untangles some of the most common claims with the help of experts Richard Bilton investigates the problems Margaret Thatcher's right-to-buy policy is causing 40 years later Dr. Matthew Walker shares his tips for getting more sleep © 2023 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.",Inspirational
"Humza Yousaf has taken care of the work that Nicola Sturgeon celebrated for more than eight years.greater political change in Scotland in his adult life.Better known was his desire to make Scotland independent. That would mean separating from the rest of the United Kingdom and giving the government more control over their own laws and political decisions. The catering student James was 10 years in 2014, when Scotland made a referendumTo be independent, at the end, 55% voted to remain within the United Kingdom and 45% voted for independence. The 19 -year -old says that he remembers the decals, yes or no, depending on the way people plannedVote. ""You still see them now,"" he says. """,Inspirational
"Humza Yousaf has resumed the work that Nicola Sturgeon has held for more than eight years. He became the leader of the Scottish National Party (SNP) and the Prime Minister of the country. For many people in adolescence and the twenty, C 'is the biggest political change in Scotland in their adult life. BBC Newsbeat spent a week talking to young people across the country to discover what they think of some of the big problems faced by the new SNP leader.The things that Nicola Sturgeon was best known was his desire to make the Scotland independent. This would mean breaking with the rest of the United Kingdom and giving government more control over its own laws and political decisions.James catering was 10 years old in 2014, when Scotland held a referendum to become independent. In the end, 55% voted to stay in the United Kingdom and 45% voted for independence.The 19 -year -old says he remembers stickers - yes or no - depending on how people planned to vote. ""You always see them now,"" he said. """,Inspirational
"Humza Yousaf has taken on the job that Nicola Sturgeon has held for more than eight years. He has become the leader of the Scottish National Party (SNP) and the country's first minister. For many people in teenagers and 20s, it is the greatest political changein Scotland in her adult life. BBC Newsbeat spent a week to speak to young people across the country to find out what they think about some of the big problems of the new SNP leader.It was known to be her wish to make Scotland independent. That would mean loosening from the rest of the Great Britain and giving the government more control over its own laws and political decisions. The Catering student James was 10 years old in 2014 than ScotlandA referendum about the independent. At the end, 55% voted to stay in Great Britain, and 45% voted for independence. The 19 -year -old says that he remember stickers -yes or no -depending on how the peoplewanted to choose. ""You still see her now,"" he says. """,Inspirational
"Humza Yousaf took over the track that Nicola Sturgeon has lasted for more than eight years. He became the leader of the Scottish National Party (SNP), and the Prime Minister of the Country.The biggest political change in Scotland in their adult lives.BC Newsbeat has been talking to young people across the country for a week to find out what they think about some of the major issues facing the new SNP leader.Of the things that Nicola Sturgeon was best known for, her desire was to make Scotland independent. It would mean you get away from the rest of the UK and give the government more control over his own laws and political decisions.was ten years old in 2014, when Scotland had a referendum to become independent. Finally 55% voted to stay within the UK and 45% voted for independence.No - depending on what way people intended to vote. 'You still see,' he says. '",Inspirational
"Anthony Joshua's had time to reflect after his last fight - a loss to Ukrainian Oleksandr Usyk. But the defeat wasn't as memorable as what AJ did afterwards. First, he grabbed Usyk's world title belts and dumped them out of the ring.  Then he argued with his opponent's corner, before grabbing the mic and telling the crowd: ""If you knew my story, you'd understand the passion."" Follow that with his tearful post-fight press conference. ""I don't feel anything, I'm just upset. Deep, deep down in my heart,"" he told reporters. It got fans worried. But today's feeling is a lot different. When BBC Newsbeat catches up with AJ he's getting ready to face Jermaine Franklin on Saturday at London's O2 Arena. ""The minute you give up is the minute your mental health wins,"" he says. ""You've just got to keep on going."" AJ says he did a lot of soul-searching after his loss to Usyk last August, and ""a conscious decision last year to put my heart into boxing and nothing else"" got him back on track. ""I couldn't stop. It's a pleasure to be able to stop because of the problems you have in life,"" he says. ""You don't really have time to deal with your mental health at the time - you just have them quiet moments and outbursts where you just go crazy."" This video can not be played Joshua breaks down in his post-fight press conference after loss to Usyk Since then the British boxer has found a new trainer, booked the Franklin fight and been to a training camp in Texas. ""It was bumpy but I was hanging on and look where it's led me now - to the O2 Arena in London competing again."" AJ's been praised for opening up about the toll on his mental health after recent defeats in the ring - something he's encouraged others to do. He's spoken about the immense pressure he felt before the fight, and feeling as if he'd let fans down with his defeat. It's a similar weight to one he felt growing up - and one that could have led him down a very different path. AJ says peer pressure and the desire to fit in - feeling like you have to have ""material things"" - was something he faced in his youth. And the boxer, who was born in the UK to Nigerian parents, sees the same in young people growing up in diverse communities today. ""A lot of our parents are first generation immigrants - they moved to this country from another then had us,"" he says. ""I think that can lead to a culture clash between kids and parents. ""Parents haven't adjusted so how can the kids? I was doing certain things growing up and my parents may not have understood why I was doing the things I was doing."" AJ's speaking from experience - just a year before his life-changing Olympic medal win, he was arrested for possessing cannabis with intent to supply. So his other piece of advice is ""stay out of trouble and definitely jail"".  ""It ruins your chances of jobs, travel and all sorts in the future,"" he says. ""My past always catches up with me even today. It's still causing me a lot of headaches."" But he has a different outlook now. ""Let's say a pair of new Jordans are more important than me getting the best grades in school... versus if I get better grades for the next five years I can afford to buy that business myself,"" he says. ""Educate yourself, keep on trying, keep on training, you'll find your place. And if you do find your ways, try and bring other people through as well."" Follow Newsbeat on Twitter and YouTube. Listen to Newsbeat live at 12:45 and 17:45 weekdays - or listen back here. The meteoric rise and dizzying fall of tycoon Arif Naqvi Greg Foot untangles some of the most common claims with the help of experts Richard Bilton investigates the problems Margaret Thatcher's right-to-buy policy is causing 40 years later Dr. Matthew Walker shares his tips for getting more sleep © 2023 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.",Inspirational
"Anthony Joshua had time to reflect after his last fight: a defeat for Oleksandr Ukranian. But the defeat was not as memorable as what AJ did afterwards. FirstHe argued with the corner of his opponent, before grabbing the microphone and telling the crowd: ""If you knew my story, you would understand the passion."" Say that with his crying press conference after the fight. ""I don't feel anything, I'm upsetDeep, at the bottom of my heart, ""he told reporters. Fans are worried. But today's feeling is very different. When BBC Newsbeat is updated with AJ, he is preparing to face Jermaine Franklin theSaturday at the O2 Arena in London. ""At the moment you give up, it is the time when your mental health wins,"" he says. ""You just have to move on.""Before Usyk last August, and ""a conscious decision last year to put my heart in boxing and nothing more"" made him return to normal. ""I could",Inspirational
"Anthony Joshua had time to think after his last fight - a defeat against Ukrainian Oleksandr Usyk. But the defeat was not as memorable as what I did later. First of all, he caught the beltsof the USYK World title and threw them out of the ring. Then he argued with the corner of his opponent, before seizing the microphone and saying to the crowd: ""If you knew my story, you will understand passion""Follow this with his press conference after the fight in tears."" I don't feel anything, I'm just upset. Deep, deep down, ""he told the fans.But the feeling of today is very different. When BBC Newsbeat catches up with AJ, he is about to face Jermaine Franklin on Saturday at the London O2 Arena. ""The minute you abandon, is the minute when your healthmental wins, ""he said."" You just have to continue. ""AJ says he made a lot of soul after his defeat for Usyk last August, and"" a conscious decision last year to put my heart in boxingAnd nothing else ""brought him back on the right track."" I could",Inspirational
"Anthony Joshua had time to think after his last fight - a defeat against Ukrainian Oleksandr Usyk. But the defeat was not as unforgettable as what AJ did afterwards.Corner of his opponent, before he grabbed the microphone and told the crowd: ""If you knew my story, you would understand the passion."" Follow it with his tearful press conference after the fight. ""I feel nothing, I'm just upset., deep in my heart, ""he said, it made the fans take care. But today's feeling is much different. When it comes to BBC Newsbeat with AJ, he prepares in the London O2 Arena in front of Jermaine Franklin on Saturday."" As soon as sheGiving up is the minute in which your mental health gains, ""he says."" You just have to keep going. ""AJ says that after his loss against Uyk last August, he did a lot of soul soul, and"" a conscious decision last year,To put my heart into the boxing and nothing else ""brought him back on the right track."" I could",Inspirational
"Anthony Joshua's had time to reflect on his last battle - a loss of the Ukrainian Oleksandr utility.Then he argued with the corner of his opponent, before grabbing the microphone and telling the crowd: ""If you knew my story, you would understand the passion."" Follow it with his tearful press conference after the fight.I'm just upset.Deep in my heart, ""he told reporters. It became fans worried. But the feeling of today is very different.""The moment you give up is the moment you win mental health,"" he says. ""You just have to keep going.""year to put my heart in box and nothing else, got him back on track. ""I can",Inspirational
